"module name","license","repository"
"inspect-with-kind@1.0.5","ISC","https://github.com/shinnn/inspect-with-kind"
"ipaddr.js@1.9.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-callable@1.1.5","MIT","https://github.com/ljharb/is-callable"
"is-date-object@1.0.1","MIT","https://github.com/ljharb/is-date-object"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-regex@1.0.5","MIT","https://github.com/ljharb/is-regex"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-symbol@1.0.2","MIT","https://github.com/ljharb/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"jaeger-client@3.17.2","Apache-2.0","https://github.com/jaegertracing/jaeger-client-node"
"js-yaml@3.13.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json5@2.1.1","MIT","https://github.com/json5/json5"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"keyv@4.0.0","MIT","https://github.com/lukechilds/keyv"
"kind-of@6.0.2","MIT","https://github.com/jonschlinkert/kind-of"
"kuler@1.0.1","MIT","https://github.com/3rd-Eden/kuler"
"limiter@1.1.5","MIT","https://github.com/jhurliman/node-rate-limiter"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash@4.17.15","MIT","https://github.com/lodash/lodash"
"logform@2.1.2","MIT","https://github.com/winstonjs/logform"
"long@2.4.0","Apache-2.0","https://github.com/dcodeIO/Long.js"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lsif-protocol@0.4.3","MIT","https://github.com/Microsoft/lsif-typescript"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"mime-db@1.40.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.24","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-response@1.0.1","MIT","https://github.com/sindresorhus/mimic-response"
"mimic-response@2.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minimist@1.2.0","MIT","https://github.com/substack/minimist"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nan@2.14.0","MIT","https://github.com/nodejs/nan"
"needle@2.4.0","MIT","https://github.com/tomas/needle"
"negotiator@0.6.2","MIT","https://github.com/jshttp/negotiator"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-pre-gyp@0.11.0","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"nopt@4.0.1","ISC","https://github.com/npm/nopt"
"normalize-url@4.5.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-bundled@1.0.6","ISC","https://github.com/npm/npm-bundled"
"npm-packlist@1.4.4","ISC","https://github.com/npm/npm-packlist"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.7.0","MIT","https://github.com/substack/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.0","MIT","https://github.com/ljharb/object.assign"
"object.getownpropertydescriptors@2.0.3","MIT","https://github.com/ljharb/object.getownpropertydescriptors"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"one-time@0.0.4","MIT","https://github.com/unshiftio/one-time"
"opentracing@0.13.0","MIT","https://github.com/opentracing/opentracing-javascript"
"opentracing@0.14.4","Apache-2.0","https://github.com/opentracing/opentracing-javascript"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-cancelable@2.0.0","MIT","https://github.com/sindresorhus/p-cancelable"
"p-event@4.1.0","MIT","https://github.com/sindresorhus/p-event"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@2.2.2","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-retry@4.2.0","MIT","https://github.com/sindresorhus/p-retry"
"p-timeout@2.0.1","MIT","https://github.com/sindresorhus/p-timeout"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"packet-reader@1.0.0","MIT","https://github.com/brianc/node-packet-reader"
"parent-require@1.0.0","MIT","https://github.com/jaredhanson/node-parent-require"
"parse5@4.0.0","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"pg-connection-string@0.1.3","MIT","https://github.com/iceddev/pg-connection-string"
"pg-int8@1.0.1","ISC","https://github.com/charmander/pg-int8"
"pg-packet-stream@1.1.0","MIT",""
"pg-pool@2.0.10","MIT","https://github.com/brianc/node-pg-pool"
"pg-types@2.2.0","MIT","https://github.com/brianc/node-pg-types"
"pg@7.18.2","MIT","https://github.com/brianc/node-postgres"
"pgpass@1.0.2","MIT","https://github.com/hoegaarden/pgpass"
"postgres-array@2.0.0","MIT","https://github.com/bendrucker/postgres-array"
"postgres-bytea@1.0.0","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-date@1.0.4","MIT","https://github.com/bendrucker/postgres-date"
"postgres-interval@1.2.0","MIT","https://github.com/bendrucker/postgres-interval"
"printj@1.1.2","Apache-2.0","https://github.com/SheetJS/printj"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.10.1","MIT*","https://github.com/shtylman/node-process"
"prom-client@12.0.0","Apache-2.0","https://github.com/siimon/prom-client"
"proxy-addr@2.0.5","MIT","https://github.com/jshttp/proxy-addr"
"psl@1.7.0","MIT","https://github.com/lupomontero/psl"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"readable-stream@2.3.6","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.4.0","MIT","https://github.com/nodejs/readable-stream"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"request@2.88.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"responselike@2.0.0","MIT","https://github.com/lukechilds/responselike"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rmfr@2.0.0","ISC","https://github.com/shinnn/rmfr"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"semver@4.3.2","BSD*","https://github.com/npm/node-semver"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"split@1.0.1","MIT","https://github.com/dominictarr/split"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sqlite3@4.1.1","BSD-3-Clause","https://github.com/mapbox/node-sqlite3"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stream-throttle@0.1.3","BSD-3-Clause","https://github.com/tjgq/node-stream-throttle"
"string-template@0.2.1","MIT","https://github.com/Matt-Esch/string-template"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimleft@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimLeft"
"string.prototype.trimright@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimRight"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"tar@4.4.13","ISC","https://github.com/npm/node-tar"
"tdigest@0.1.1","MIT","https://github.com/welch/tdigest"
"text-hex@1.0.0","MIT","https://github.com/3rd-Eden/text-hex"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.0","MIT","https://github.com/thenables/thenify"
"thriftrw@3.11.3","MIT","https://github.com/thriftrw/thriftrw-node"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"to-readable-stream@2.1.0","MIT","https://github.com/sindresorhus/to-readable-stream"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"tough-cookie@2.4.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"triple-beam@1.3.0","MIT","https://github.com/winstonjs/triple-beam"
"tslib@1.10.0","Apache-2.0","https://github.com/Microsoft/tslib"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-fest@0.10.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typeorm@0.2.24","MIT","https://github.com/typeorm/typeorm"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.4.0","MIT","https://github.com/uuidjs/uuid"
"uuid@7.0.3","MIT","https://github.com/uuidjs/uuid"
"validate-glob-opts@1.0.2","ISC","https://github.com/shinnn/validate-glob-opts"
"validator@12.2.0","MIT","https://github.com/chriso/validator.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vscode-jsonrpc@5.0.1","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-protocol@3.15.3","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-types@3.15.1","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver@6.1.1","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"winston-transport@4.3.0","MIT","https://github.com/winstonjs/winston-transport"
"winston@3.2.1","MIT","https://github.com/winstonjs/winston"
"wrap-ansi@5.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"xml2js@0.4.22","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@11.0.1","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xorshift@0.2.1","MIT","https://github.com/AndreasMadsen/xorshift"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yargonaut@1.1.4","Apache-2.0","https://github.com/nexdrew/yargonaut"
"yargs-parser@13.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@13.3.0","MIT","https://github.com/yargs/yargs"
