package_manager,name,version,licenses,homepage,approved
Go,github.com/magiconair/properties,v1.8.1,Simplified BSD,"",Approved
Go,github.com/matoous/godox,v0.0.0-20190911065817-5d6d842e92eb,MIT,"",Approved
Go,github.com/matryer/is,v1.3.0,MIT,"",Approved
Go,github.com/mattn/go-colorable,v0.1.6,MIT,"",Approved
Go,github.com/mattn/go-isatty,v0.0.12,MIT,"",Approved
Go,github.com/mattn/go-runewidth,v0.0.9,MIT,"",Approved
Go,github.com/mattn/go-sqlite3,v2.0.3,MIT,"",Approved
Go,github.com/mattn/goveralls,v0.0.2,unknown,"",Not approved
Go,github.com/matttproud/golang_protobuf_extensions,v1.0.1,Apache 2.0,"",Approved
Go,github.com/mcuadros/go-version,v0.0.0-20190830083331-035f6764e8d2,MIT,"",Approved
Go,github.com/mgutz/ansi,v0.0.0-20170206155736-9520e82c474b,MIT,"",Approved
Go,github.com/microcosm-cc/bluemonday,v1.0.2,New BSD,"",Approved
Go,github.com/mitchellh/colorstring,v0.0.0-20190213212951-d06e56a500db,MIT,"",Approved
Go,github.com/mitchellh/go-homedir,v1.1.0,MIT,"",Approved
Go,github.com/mitchellh/go-ps,v0.0.0-20190716172923-621e5597135b,MIT,"",Approved
Go,github.com/mitchellh/go-wordwrap,v1.0.0,MIT,"",Approved
Go,github.com/mitchellh/mapstructure,v1.1.2,MIT,"",Approved
Go,github.com/modern-go/concurrent,v0.0.0-20180306012644-bacd9c7ef1dd,Apache 2.0,"",Approved
Go,github.com/modern-go/reflect2,v1.0.1,Apache 2.0,"",Approved
Go,github.com/morikuni/aec,v1.0.0,MIT,"",Approved
Go,github.com/mozilla/tls-observatory,v0.0.0-20200220173314-aae45faa4006,Mozilla Public License 2.0,"",Approved
Go,github.com/mschoch/smat,v0.2.0,Apache 2.0,"",Approved
Go,github.com/mwitkow/go-conntrack,v0.0.0-20161129095857-cc309e4a2223,Apache 2.0,"",Approved
Go,github.com/mxk/go-flowrate,v0.0.0-20140419014527-cca7078d478f,New BSD,"",Approved
Go,github.com/nakagami/firebirdsql,v0.0.0-20190310045651-3c02a58cfed8,MIT,"",Approved
Go,github.com/nbutton23/zxcvbn-go,v0.0.0-20180912185939-ae427f1e4c1d,MIT,"",Approved
Go,github.com/neelance/parallel,v0.0.0-20160708114440-4de9ce63d14c,Simplified BSD,"",Approved
Go,github.com/neo4j-drivers/gobolt,v1.7.4,Apache 2.0,"",Approved
Go,github.com/neo4j/neo4j-go-driver,v1.7.4,Apache 2.0,"",Approved
Go,github.com/niemeyer/pretty,v0.0.0-20200227124842-a10e7caefd8e,MIT,"",Approved
Go,github.com/oklog/ulid,v1.3.1,Apache 2.0,"",Approved
Go,github.com/onsi/ginkgo,v1.12.0,MIT,"",Approved
Go,github.com/onsi/gomega,v1.9.0,MIT,"",Approved
Go,github.com/opencontainers/go-digest,v1.0.0-rc1,Apache 2.0,"",Approved
Go,github.com/opencontainers/image-spec,v1.0.1,Apache 2.0,"",Approved
Go,github.com/opentracing-contrib/go-stdlib,v0.0.0-20190519235532-cf7a6c988dc9,Apache 2.0,"",Approved
Go,github.com/opentracing/opentracing-go,v1.1.0,Apache 2.0,"",Approved
Go,github.com/openzipkin/zipkin-go,v0.1.6,Apache 2.0,"",Approved
Go,github.com/pborman/uuid,v1.2.0,New BSD,"",Approved
Go,github.com/pelletier/go-buffruneio,v0.2.0,MIT,"",Approved
Go,github.com/pelletier/go-toml,v1.6.0,MIT,"",Approved
Go,github.com/peterbourgon/ff,v1.7.0,Apache 2.0,"",Approved
Go,github.com/peterhellberg/link,v1.1.0,MIT,"",Approved
Go,github.com/philhofer/fwd,v1.0.0,MIT,"",Approved
Go,github.com/pierrec/lz4,v2.0.5,New BSD,"",Approved
Go,github.com/pkg/errors,v0.9.1,Simplified BSD,"",Approved
Go,github.com/pmezard/go-difflib,v1.0.0,New BSD,"",Approved
Go,github.com/pquerna/cachecontrol,v0.0.0-20180517163645-1555304b9b35,Apache 2.0,"",Approved
Go,github.com/prometheus/client_golang,v1.5.1,Apache 2.0,"",Approved
Go,github.com/prometheus/client_model,v0.2.0,Apache 2.0,"",Approved
Go,github.com/prometheus/common,v0.9.1,"Apache 2.0,New BSD","",Approved
Go,github.com/prometheus/procfs,v0.0.11,Apache 2.0,"",Approved
Go,github.com/prometheus/tsdb,v0.7.1,Apache 2.0,"",Approved
Go,github.com/quasilyte/go-consistent,v0.0.0-20190521200055-c6f3937de18c,MIT,"",Approved
Go,github.com/rainycape/unidecode,v0.0.0-20150907023854-cb7f23ec59be,Apache 2.0,"",Approved
Go,github.com/rcrowley/go-metrics,v0.0.0-20181016184325-3113b8401b8a,unknown,"",Not approved
Go,github.com/remyoudompheng/bigfft,v0.0.0-20190728182440-6a916e37a237,New BSD,"",Approved
Go,github.com/rogpeppe/fastuuid,v0.0.0-20150106093220-6724a57986af,New BSD,"",Approved
Go,github.com/rogpeppe/go-internal,v1.3.2,New BSD,"",Approved
Go,github.com/rs/xid,v1.2.1,MIT,"",Approved
Go,github.com/rs/zerolog,v1.15.0,MIT,"",Approved
Go,github.com/russellhaering/gosaml2,v0.4.0,unknown,"",Not approved
Go,github.com/russellhaering/goxmldsig,v0.0.0-20180430223755-7acd5e4a6ef7,unknown,"",Not approved
Go,github.com/russross/blackfriday,v2.0.0,Simplified BSD,"",Approved
Go,github.com/russross/blackfriday/v2,v2.0.1,Simplified BSD,"",Approved
Go,github.com/satori/go.uuid,v1.2.0,MIT,"",Approved
Go,github.com/schollz/progressbar/v3,v3.3.3,MIT,"",Approved
Go,github.com/securego/gosec,v0.0.0-20200302134848-c998389da2ac,Apache 2.0,"",Approved
Go,github.com/segmentio/fasthash,v1.0.1,MIT,"",Approved
Go,github.com/sergi/go-diff,v1.1.0,"Apache 2.0,MIT","",Approved
Go,github.com/shirou/gopsutil,v2.20.3,New BSD,"",Approved
Go,github.com/shirou/w32,v0.0.0-20160930032740-bb4de0191aa4,unknown,"",Not approved
Go,github.com/shopspring/decimal,v0.0.0-20180709203117-cd690d0c9e24,MIT,"",Approved
Go,github.com/shurcooL/github_flavored_markdown,v0.0.0-20181002035957-2122de532470,unknown,"",Not approved
Go,github.com/shurcooL/go,v0.0.0-20191216061654-b114cc39af9f,New BSD,"",Approved
Go,github.com/shurcooL/go-goon,v0.0.0-20170922171312-37c2f522c041,unknown,"",Not approved
Go,github.com/shurcooL/highlight_diff,v0.0.0-20181222201841-111da2e7d480,MIT,"",Approved
Go,github.com/shurcooL/highlight_go,v0.0.0-20191220051317-782971ddf21b,unknown,"",Not approved
Go,github.com/shurcooL/httpfs,v0.0.0-20190707220628-8d4bc4ba7749,MIT,"",Approved
Go,github.com/shurcooL/httpgzip,v0.0.0-20190720172056-320755c1c1b0,MIT,"",Approved
Go,github.com/shurcooL/octicon,v0.0.0-20191102190552-cbb32d6a785c,MIT,"",Approved
Go,github.com/shurcooL/sanitized_anchor_name,v1.0.0,MIT,"",Approved
Go,github.com/shurcooL/vfsgen,v0.0.0-20181202132449-6a9ea43bcacd,MIT,"",Approved
Go,github.com/sirupsen/logrus,v1.5.0,MIT,"",Approved
Go,github.com/sloonz/go-qprintable,v0.0.0-20160203160305-775b3a4592d5,unknown,"",Not approved
Go,github.com/smartystreets/assertions,v0.0.0-20180927180507-b2de0cb4f26d,"Apache 2.0,MIT","",Approved
Go,github.com/smartystreets/goconvey,v1.6.4,"Apache 2.0,MIT","",Approved
Go,github.com/soheilhy/cmux,v0.1.4,Apache 2.0,"",Approved
Go,github.com/sourcegraph/annotate,v0.0.0-20160123013949-f4cad6c6324d,New BSD,"",Approved
Go,github.com/sourcegraph/codeintelutils,v0.0.0-20200602000243-9543a4b9c9f8,MIT,"",Approved
Go,github.com/sourcegraph/ctxvfs,v0.0.0-20180418081416-2b65f1b1ea81,MIT,"",Approved
Go,github.com/sourcegraph/go-diff,v0.5.3,MIT,"",Approved
Go,github.com/sourcegraph/go-jsonschema,v0.0.0-20191222043427-cdbee60427af,MIT,"",Approved
Go,github.com/sourcegraph/go-langserver,v2.0.1-0.20181108233942-4a51fa2e1238,"MIT,New BSD","",Approved
Go,github.com/sourcegraph/go-lsp,v0.0.0-20200117082640-b19bb38222e2,MIT,"",Approved
Go,github.com/sourcegraph/gosyntect,v0.0.0-20200331033347-c35e64c39373,MIT,"",Approved
Go,github.com/sourcegraph/jsonx,v0.0.0-20190114210550-ba8cb36a8614,MIT,"",Approved
Go,github.com/sourcegraph/syntaxhighlight,v0.0.0-20170531221838-bd320f5d308e,New BSD,"",Approved
Go,github.com/spaolacci/murmur3,v1.1.0,New BSD,"",Approved
Go,github.com/spf13/afero,v1.2.2,unknown,"",Not approved
Go,github.com/spf13/cast,v1.3.1,MIT,"",Approved
Go,github.com/spf13/cobra,v0.0.6,"Apache 2.0,GPLv2,GPLv3,LGPL,MIT,New BSD,Simplified BSD","",Approved
Go,github.com/spf13/jwalterweatherman,v1.1.0,MIT,"",Approved
Go,github.com/spf13/pflag,v1.0.5,New BSD,"",Approved
Go,github.com/spf13/viper,v1.6.2,MIT,"",Approved
Go,github.com/sqs/httpgzip,v0.0.0-20180622165210-91da61ed4dff,unknown,"",Not approved
Go,github.com/src-d/enry/v2,v2.1.0,Apache 2.0,"",Approved
Go,github.com/src-d/gcfg,v1.4.0,New BSD,"",Approved
Go,github.com/src-d/go-oniguruma,v1.1.0,MIT,"",Approved
Go,github.com/stretchr/objx,v0.2.0,MIT,"",Approved
Go,github.com/stretchr/testify,v1.5.1,MIT,"",Approved
Go,github.com/stripe/stripe-go,v70.11.0,MIT,"",Approved
Go,github.com/stvp/tempredis,v0.0.0-20181119212430-b82af8480203,MIT,"",Approved
Go,github.com/subosito/gotenv,v1.2.0,MIT,"",Approved
Go,github.com/temoto/robotstxt,v1.1.1,MIT,"",Approved
Go,github.com/tidwall/pretty,v0.0.0-20180105212114-65a9db5fad51,MIT,"",Approved
Go,github.com/timakin/bodyclose,v0.0.0-20190930140734-f7f2e9bca95e,MIT,"",Approved
Go,github.com/tinylib/msgp,v1.1.2,MIT,"",Approved
Go,github.com/tmc/grpc-websocket-proxy,v0.0.0-20190109142713-0ad062ec5ee5,MIT,"",Approved
Go,github.com/tommy-muehle/go-mnd,v1.3.0,MIT,"",Approved
Go,github.com/tomnomnom/linkheader,v0.0.0-20180905144013-02ca5825eb80,MIT,"",Approved
Go,github.com/toqueteos/trie,v1.0.0,MIT,"",Approved
Go,github.com/uber/gonduit,v0.6.1,MIT,"",Approved
Go,github.com/uber/jaeger-client-go,v2.22.1,Apache 2.0,"",Approved
Go,github.com/uber/jaeger-lib,v2.2.0,Apache 2.0,"",Approved
Go,github.com/ugorji/go,v1.1.7,MIT,"",Approved
Go,github.com/ugorji/go/codec,v1.1.7,MIT,"",Approved
Go,github.com/ultraware/funlen,v0.0.2,MIT,"",Approved
Go,github.com/ultraware/whitespace,v0.0.4,MIT,"",Approved
Go,github.com/uudashr/gocognit,v1.0.1,MIT,"",Approved
Go,github.com/valyala/bytebufferpool,v1.0.0,MIT,"",Approved
Go,github.com/valyala/fasthttp,v1.2.0,MIT,"",Approved
Go,github.com/valyala/quicktemplate,v1.2.0,MIT,"",Approved
Go,github.com/valyala/tcplisten,v0.0.0-20161114210144-ceec8f93295a,MIT,"",Approved
Go,github.com/vmihailenco/msgpack/v4,v4.3.11,Simplified BSD,"",Approved
Go,github.com/vmihailenco/tagparser,v0.1.1,Simplified BSD,"",Approved
Go,github.com/willf/bitset,v1.1.10,New BSD,"",Approved
Go,github.com/wsxiaoys/terminal,v0.0.0-20160513160801-0940f3fc43a0,New BSD,"",Approved
Go,github.com/xanzy/go-gitlab,v0.28.0,Apache 2.0,"",Approved
Go,github.com/xanzy/ssh-agent,v0.2.1,Apache 2.0,"",Approved
Go,github.com/xdg/scram,v0.0.0-20180814205039-7eeb5667e42c,unknown,"",Not approved
Go,github.com/xdg/stringprep,v1.0.0,unknown,"",Not approved
Go,github.com/xeipuuv/gojsonpointer,v0.0.0-20190905194746-02993c407bfb,Apache 2.0,"",Approved
Go,github.com/xeipuuv/gojsonreference,v0.0.0-20180127040603-bd5ef7bd5415,Apache 2.0,"",Approved
Go,github.com/xeipuuv/gojsonschema,v1.2.0,Apache 2.0,"",Approved
Go,github.com/xeonx/timeago,v1.0.0-rc4,MIT,"",Approved
Go,github.com/xiang90/probing,v0.0.0-20190116061207-43a291ad63a2,MIT,"",Approved
Go,github.com/xordataexchange/crypt,v0.0.3-0.20170626215501-b2862e3d0a77,MIT,"",Approved
Go,github.com/yuin/goldmark,v1.1.27,MIT,"",Approved
Go,github.com/zenazn/goji,v0.9.1-0.20160507202103-64eb34159fe5,MIT,"",Approved
Go,gitlab.com/nyarla/go-crypt,v0.0.0-20160106005555-d9a5dc2b789b,New BSD,"",Approved
Yarn,glob,6.0.4,ISC,http://blog.izs.me/,Approved
Yarn,glob,7.1.3,ISC,http://blog.izs.me/,Approved
Yarn,glob,7.1.6,ISC,http://blog.izs.me/,Approved
Yarn,glob-base,0.3.0,MIT,https://github.com/jonschlinkert/glob-base,Approved
Yarn,glob-parent,2.0.0,ISC,https://github.com/es128/glob-parent,Approved
Yarn,glob-parent,3.1.0,ISC,https://github.com/es128/glob-parent,Approved
Yarn,glob-parent,5.1.0,ISC,https://gulpjs.com/,Approved
Yarn,glob-stream,6.1.0,MIT,http://gulpjs.com/,Approved
Yarn,glob-to-regexp,0.3.0,BSD,Unknown,Approved
Yarn,glob-watcher,5.0.3,MIT,http://gulpjs.com/,Approved
Yarn,global,4.4.0,MIT,https://github.com/Raynos/global,Approved
Yarn,global-dirs,0.1.1,MIT,sindresorhus.com,Approved
Yarn,global-dirs,2.0.1,MIT,sindresorhus.com,Approved
Yarn,global-modules,1.0.0,MIT,https://github.com/jonschlinkert/global-modules,Approved
Yarn,global-modules,2.0.0,MIT,https://github.com/jonschlinkert/global-modules,Approved
Yarn,global-prefix,1.0.2,MIT,https://github.com/jonschlinkert/global-prefix,Approved
Yarn,global-prefix,3.0.0,MIT,https://github.com/jonschlinkert/global-prefix,Approved
Yarn,globals,11.12.0,MIT,sindresorhus.com,Approved
Yarn,globals,12.3.0,MIT,sindresorhus.com,Approved
Yarn,globals,9.18.0,MIT,http://sindresorhus.com,Approved
Yarn,globalthis,1.0.1,MIT,Unknown,Approved
Yarn,globby,11.0.1,MIT,sindresorhus.com,Approved
Yarn,globby,6.1.0,MIT,sindresorhus.com,Approved
Yarn,globby,8.0.2,MIT,sindresorhus.com,Approved
Yarn,globby,9.2.0,MIT,sindresorhus.com,Approved
Yarn,globjoin,0.1.4,MIT,https://github.com/amobiz/globjoin,Approved
Yarn,globule,1.2.1,MIT,https://github.com/cowboy/node-globule,Approved
Yarn,glogg,1.0.1,MIT,http://iceddev.com/,Approved
Yarn,glur,1.1.2,MIT,https://github.com/andr83/glur/issues,Approved
Go,go.etcd.io/bbolt,v1.3.2,MIT,"",Approved
Go,go.mongodb.org/mongo-driver,v1.1.0,Apache 2.0,"",Approved
Go,go.opencensus.io,v0.22.3,Apache 2.0,"",Approved
Go,go.uber.org/atomic,v1.6.0,MIT,"",Approved
Go,go.uber.org/automaxprocs,v1.3.0,MIT,"",Approved
Go,go.uber.org/multierr,v1.1.0,MIT,"",Approved
Go,go.uber.org/zap,v1.10.0,MIT,"",Approved
Go,golang.org/x/crypto,v0.0.0-20200403201458-baeed622b8d8,New BSD,"",Approved
Go,golang.org/x/exp,v0.0.0-20200224162631-6cc2880d07d6,New BSD,"",Approved
Go,golang.org/x/image,v0.0.0-20190802002840-cff245a6509b,New BSD,"",Approved
Go,golang.org/x/lint,v0.0.0-20200302205851-738671d3881b,New BSD,"",Approved
Go,golang.org/x/mobile,v0.0.0-20190719004257-d2bd2a29d028,New BSD,"",Approved
Go,golang.org/x/mod,v0.2.0,New BSD,"",Approved
Go,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,New BSD,"",Approved
Go,golang.org/x/oauth2,v0.0.0-20200107190931-bf48bf16ab8d,New BSD,"",Approved
Go,golang.org/x/sync,v0.0.0-20200317015054-43a5402ce75a,New BSD,"",Approved
Go,golang.org/x/sys,v0.0.0-20200331124033-c3d80250170d,New BSD,"",Approved
Go,golang.org/x/text,v0.3.2,New BSD,"",Approved
Go,golang.org/x/time,v0.0.0-20191024005414-555d28b269f0,New BSD,"",Approved
Go,golang.org/x/tools,v0.0.0-20200420001825-978e26b7c37c,New BSD,"",Approved
Go,golang.org/x/xerrors,v0.0.0-20191204190536-9bdfabe68543,New BSD,"",Approved
Yarn,gonzales-pe,4.3.0,MIT,http://github.com/tonyganch/gonzales-pe,Approved
Yarn,good-listener,1.2.2,MIT,Unknown,Approved
Yarn,google-auth-library,5.7.0,Apache 2.0,Unknown,Approved
Yarn,google-p12-pem,2.0.2,MIT,Unknown,Approved
Go,google.golang.org/api,v0.24.0,New BSD,"",Approved
Go,google.golang.org/appengine,v1.6.5,Apache 2.0,"",Approved
Go,google.golang.org/genproto,v0.0.0-20200403120447-c50568487044,Apache 2.0,"",Approved
Go,google.golang.org/grpc,v1.28.0,Apache 2.0,"",Approved
Yarn,googleapis,47.0.0,Apache 2.0,Unknown,Approved
Yarn,googleapis-common,3.2.0,Apache 2.0,Unknown,Approved
Go,gopkg.in/alecthomas/kingpin.v2,v2.2.6,MIT,"",Approved
Go,gopkg.in/alexcesaro/statsd.v2,v2.0.0,MIT,"",Approved
Go,gopkg.in/check.v1,v1.0.0-20200227125254-8fa46927fb4f,Simplified BSD,"",Approved
Go,gopkg.in/errgo.v2,v2.1.0,New BSD,"",Approved
Go,gopkg.in/fsnotify.v1,v1.4.7,New BSD,"",Approved
Go,gopkg.in/inconshreveable/log15.v2,v2.0.0-20180818164646-67afb5ed74ec,MIT,"",Approved
Go,gopkg.in/inf.v0,v0.9.1,New BSD,"",Approved
Go,gopkg.in/ini.v1,v1.54.0,Apache 2.0,"",Approved
Go,gopkg.in/jpoehls/gophermail.v0,v0.0.0-20160410235621-62941eab772c,MIT,"",Approved
Go,gopkg.in/resty.v1,v1.12.0,MIT,"",Approved
Go,gopkg.in/square/go-jose.v2,v2.4.1,"Apache 2.0,New BSD","",Approved
Go,gopkg.in/src-d/go-billy.v4,v4.3.2,Apache 2.0,"",Approved
Go,gopkg.in/src-d/go-git-fixtures.v3,v3.5.0,Apache 2.0,"",Approved
Go,gopkg.in/src-d/go-git.v4,v4.13.1,Apache 2.0,"",Approved
Go,gopkg.in/tomb.v1,v1.0.0-20141024135613-dd632973f1e7,New BSD,"",Approved
Go,gopkg.in/toqueteos/substring.v1,v1.0.2,MIT,"",Approved
Go,gopkg.in/warnings.v0,v0.1.2,Simplified BSD,"",Approved
Go,gopkg.in/yaml.v2,v2.2.8,"Apache 2.0,MIT","",Approved
Yarn,got,11.2.0,MIT,Unknown,Approved
Yarn,got,6.7.1,MIT,Unknown,Approved
Yarn,got,9.6.0,MIT,Unknown,Approved
Go,gotest.tools/v3,v3.0.2,New BSD,"",Approved
Yarn,gql2ts,1.10.1,MIT,https://www.avant.com,Approved
Yarn,graceful-fs,4.1.15,ISC,Unknown,Approved
Yarn,graceful-fs,4.2.4,ISC,Unknown,Approved
Yarn,graceful-readlink,1.0.1,MIT,https://github.com/zhiyelee/graceful-readlink,Approved
Yarn,graphiql,0.17.5,MIT,http://github.com/graphql/graphiql/tree/master/packages/graphiql#readme,Approved
Yarn,graphql,14.6.0,MIT,https://github.com/graphql/graphql-js,Approved
Yarn,graphql,15.0.0,MIT,https://github.com/graphql/graphql-js,Approved
Yarn,graphql-config,2.2.1,MIT,https://github.com/graphcool/graphql-config#readme,Approved
Yarn,graphql-import,0.7.1,MIT,Unknown,Approved
Yarn,graphql-language-service-interface,2.3.3,MIT,https://github.com/graphql/graphiql/tree/master/packages/graphql-language-service-interface#readme,Approved
Yarn,graphql-language-service-parser,1.5.2,MIT,https://github.com/graphql/graphiql/tree/master/packages/graphql-language-service-parser#readme,Approved
Yarn,graphql-language-service-types,1.5.2,MIT,https://github.com/graphql/graphiql/tree/master/graphql-language-service-types#readme,Approved
Yarn,graphql-language-service-utils,2.3.3,MIT,https://github.com/graphql/graphiql/tree/master/packages/graphql-language-service-utils#readme,Approved
Yarn,graphql-request,1.8.2,MIT,https://github.com/graphcool/graphql-request,Approved
Yarn,graphql-schema-linter,0.4.0,MIT,https://github.com/cjoudrey/graphql-schema-linter,Approved
Yarn,growl,1.10.5,MIT,Unknown,Approved
Yarn,growly,1.3.0,MIT,http://ibrahimalrajhi.com/,Approved
Yarn,gtoken,4.1.1,MIT,Unknown,Approved
Yarn,gud,1.0.0,MIT,Unknown,Approved
Yarn,gulp,4.0.2,MIT,https://gulpjs.com/,Approved
Yarn,gulp-cli,2.2.0,MIT,http://gulpjs.com/,Approved
Yarn,gulplog,1.0.0,MIT,http://iceddev.com,Approved
Yarn,gzip-size,4.1.0,MIT,sindresorhus.com,Approved
Yarn,gzip-size,5.0.0,MIT,sindresorhus.com,Approved
Yarn,handle-thing,2.0.0,MIT,https://github.com/spdy-http2/handle-thing#readme,Approved
Yarn,har-schema,2.0.0,ISC,https://github.com/ahmadnassri/har-schema,Approved
Yarn,har-validator,5.1.3,MIT,https://github.com/ahmadnassri/node-har-validator,Approved
Yarn,hard-rejection,2.1.0,MIT,sindresorhus.com,Approved
Yarn,harmony-reflect,1.6.1,(Apache-2.0 OR MPL-1.1),https://github.com/tvcutsem/harmony-reflect,Not approved
Yarn,has,1.0.3,MIT,https://github.com/tarruda/has,Approved
Yarn,has-ansi,2.0.0,MIT,sindresorhus.com,Approved
Yarn,has-binary2,1.0.3,MIT,Unknown,Approved
Yarn,has-cors,1.1.0,MIT,http://n8.io/,Approved
Yarn,has-flag,2.0.0,MIT,sindresorhus.com,Approved
Yarn,has-flag,3.0.0,MIT,sindresorhus.com,Approved
Yarn,has-flag,4.0.0,MIT,sindresorhus.com,Approved
Yarn,has-symbols,1.0.1,MIT,http://ljharb.codes,Approved
Yarn,has-unicode,2.0.1,ISC,https://github.com/iarna/has-unicode,Approved
Yarn,has-value,0.3.1,MIT,https://github.com/jonschlinkert/has-value,Approved
Yarn,has-value,1.0.0,MIT,https://github.com/jonschlinkert/has-value,Approved
Yarn,has-values,0.1.4,MIT,https://github.com/jonschlinkert/has-values,Approved
Yarn,has-values,1.0.0,MIT,https://github.com/jonschlinkert/has-values,Approved
Yarn,has-yarn,2.1.0,MIT,sindresorhus.com,Approved
Yarn,hash-base,3.0.4,MIT,https://github.com/crypto-browserify/hash-base,Approved
Yarn,hash.js,1.1.5,MIT,https://github.com/indutny/hash.js,Approved
Yarn,hasha,5.2.0,MIT,sindresorhus.com,Approved
Yarn,hast-util-from-parse5,5.0.0,MIT,https://wooorm.com,Approved
Yarn,hast-util-parse-selector,2.2.1,MIT,https://wooorm.com,Approved
Yarn,hastscript,5.0.0,MIT,https://wooorm.com,Approved
Yarn,he,1.2.0,MIT,https://mths.be/he,Approved
Yarn,hex-color-regex,1.1.0,MIT,http://www.tunnckocore.tk,Approved
Yarn,highlight.js,10.0.3,New BSD,https://highlightjs.org/,Approved
Yarn,highlight.js,9.13.1,New BSD,https://highlightjs.org/,Approved
Yarn,highlightjs-graphql,1.0.1,MIT,https://github.com/dpeek/highlightjs-graphql#readme,Approved
Yarn,history,4.5.1,MIT,Unknown,Approved
Yarn,hmac-drbg,1.0.1,MIT,https://github.com/indutny/hmac-drbg#readme,Approved
Yarn,hoist-non-react-statics,3.3.0,New BSD,Unknown,Approved
Yarn,homedir-polyfill,1.0.1,MIT,https://github.com/doowb/homedir-polyfill,Approved
Go,honnef.co/go/tools,v0.0.1-2020.1.3,"MIT,New BSD","",Approved
Yarn,hosted-git-info,2.8.5,ISC,https://github.com/npm/hosted-git-info,Approved
Yarn,hpack.js,2.1.6,MIT,https://github.com/indutny/hpack.js#readme,Approved
Yarn,hsl-regex,1.0.0,MIT,https://github.com/regexps/hsl-regex,Approved
Yarn,hsla-regex,1.0.0,MIT,https://github.com/regexps/hsla-regex,Approved
Yarn,html-comment-regex,1.1.2,MIT,https://github.com/stevemao/html-comment-regex,Approved
Yarn,html-element-map,1.2.0,MIT,https://github.com/ljharb/html-element-map#readme,Approved
Yarn,html-encoding-sniffer,1.0.2,MIT,https://domenic.me/,Approved
Yarn,html-entities,1.3.1,MIT,Unknown,Approved
Yarn,html-escaper,2.0.0,MIT,https://github.com/WebReflection/html-escaper,Approved
Yarn,html-minifier,3.5.21,MIT,https://kangax.github.io/html-minifier/,Approved
Yarn,html-tags,3.1.0,MIT,sindresorhus.com,Approved
Yarn,html-webpack-plugin,4.0.0-beta.5,MIT,https://github.com/jantimon/html-webpack-plugin,Approved
Yarn,htmlparser2,3.10.1,MIT,Unknown,Approved
Yarn,htmlparser2,3.3.0,MIT,Unknown,Approved
Yarn,htmlparser2,4.1.0,MIT,Unknown,Approved
Yarn,http-cache-semantics,3.8.1,Simplified BSD,https://kornel.ski/,Approved
Yarn,http-cache-semantics,4.0.3,Simplified BSD,https://kornel.ski/,Approved
Yarn,http-deceiver,1.2.7,MIT,https://github.com/indutny/http-deceiver#readme,Approved
Yarn,http-errors,1.6.3,MIT,http://jongleberry.com,Approved
Yarn,http-errors,1.7.2,MIT,http://jongleberry.com,Approved
Yarn,http-proxy,1.17.0,MIT,Unknown,Approved
Yarn,http-proxy-agent,2.1.0,MIT,http://n8.io/,Approved
Yarn,http-proxy-middleware,0.19.1,MIT,https://github.com/chimurai/http-proxy-middleware,Approved
Yarn,http-signature,1.2.0,MIT,https://github.com/joyent/node-http-signature/,Approved
Yarn,http2-wrapper,1.0.0-beta.4.6,MIT,https://github.com/szmarczak/http2-wrapper#readme,Approved
Yarn,https-browserify,1.0.0,MIT,https://github.com/substack/https-browserify,Approved
Yarn,https-proxy-agent,2.2.4,MIT,http://n8.io/,Approved
Yarn,https-proxy-agent,3.0.1,MIT,http://n8.io/,Approved
Yarn,human-signals,1.1.1,Apache 2.0,https://git.io/JeluP,Approved
Yarn,humanize-ms,1.2.1,MIT,http://deadhorse.me,Approved
Yarn,humps,2.0.1,MIT,https://github.com/domchristie/humps,Approved
Yarn,hyperlinker,1.0.0,MIT,github.com/jamestalmage,Approved
Yarn,iconv-lite,0.4.24,MIT,https://github.com/ashtuchkin/iconv-lite,Approved
Yarn,icss-utils,4.1.1,ISC,https://github.com/css-modules/icss-utils#readme,Approved
Yarn,identity-obj-proxy,3.0.0,MIT,https://github.com/keyanzhang/identity-obj-proxy#readme,Approved
Yarn,ieee754,1.1.12,New BSD,http://feross.org,Approved
Yarn,iferr,0.1.5,MIT,https://github.com/shesek/iferr,Approved
Yarn,iferr,1.0.2,MIT,https://github.com/shesek/iferr,Approved
Yarn,ignore,3.3.10,MIT,Unknown,Approved
Yarn,ignore,4.0.6,MIT,Unknown,Approved
Yarn,ignore,5.1.8,MIT,Unknown,Approved
Yarn,ignore-walk,3.0.1,ISC,http://blog.izs.me/,Approved
Yarn,iltorb,2.4.3,MIT,https://github.com/MayhemYDG/iltorb,Approved
Yarn,immer,1.10.0,MIT,https://github.com/mweststrate/immer#readme,Approved
Yarn,import-cwd,2.1.0,MIT,sindresorhus.com,Approved
Yarn,import-fresh,2.0.0,MIT,sindresorhus.com,Approved
Yarn,import-fresh,3.2.1,MIT,sindresorhus.com,Approved
Yarn,import-from,2.1.0,MIT,sindresorhus.com,Approved
Yarn,import-lazy,2.1.0,MIT,sindresorhus.com,Approved
Yarn,import-lazy,4.0.0,MIT,sindresorhus.com,Approved
Yarn,import-local,2.0.0,MIT,sindresorhus.com,Approved
Yarn,import-local,3.0.2,MIT,sindresorhus.com,Approved
Yarn,import-modules,2.0.0,MIT,sindresorhus.com,Approved
