# Perforce Protections Specification.
#
# SubPath: The root path of the sub-protections table (only used when
# editing a sub-protections table).
#
# Update: The date this specification was last modified (read-only).
#
# Protections:
# Each line contains a protection mode, a group/user indicator, the
# group/user name, client host id and a depot file path pattern.
# A user gets the highest privilege granted on any line.
#
# Mode: The permission level or right being granted or denied. Each
# permission level includes all the permissions above it, except
# for 'review' and 'owner'. Each permission right only includes
# the specific right and not all the lesser rights. Modes
# preceded by '=' are rights; all other modes are levels.
#
# list - users can see names but not contents of files;
# users can see all non-file related metadata
# (clients, users, changelists, jobs, etc.)
#
# read - users can sync, diff, and print files
#
# open - users can add, edit, delete, and integrate files
#
# write - users can submit open files
#
# admin - permits those administrative commands and command
# options that don't affect the server's security
#
# owner - allows access to the 'p4 protect' command, for
# the specified path.
#
# super - allows access to the 'p4 protect' command
#
# review - allows access to the 'p4 review' command; implies
# read access
#
# =read - if this right is denied, users cannot sync, diff,
# or print files
#
# =branch - if this right is denied, users are not permitted
# to use files as a source for 'p4 integrate'
#
# =open - if this right is denied, users cannot open files
# (add, edit, delete, integrate)
#
# =write - if this right is denied, users cannot submit open
# files
#
# readstreamspec - users can display a stream spec with
# with 'p4 stream -o'.
#
# openstreamspec - users can revert, resolve, shelve, or
# open for edit a stream spec
#
# writestreamspec - users can submit or modify a stream
# spec
#
# =readstreamspec - if this right is denied, users cannot
# execute 'p4 stream -o'
#
# =openstreamspec - if this right is denied, users cannot
# revert, resolve, shelve, or open for edit
# a stream spec
#
# =writestreamspec - if this right is denied, users cannot
# submit or modify a stream
#
# Group/User indicator: either 'group' or 'user'.
#
# Name: A Perforce group or user name; may be wildcarded.
#
# Host: The IP address of a client host (IPv6 and IPv4 addresses
# supported); may be wildcarded, or may instead use CIDR syntax,
# e.g. 172.16.0.0/16 would match all IPv4 addresses which
# start with 172.16.
#
# Path: The part of the depot being granted access.

Update: 2021/03/26 18:56:46

Protections:
 list group everyone * -//...
 write group my_schema_group * //depot/main/base/bar-xml/java/res/bar/bar-catalog.xml
 write group my_schema_group * //depot/main/base/bar-xml/java/res/bar/bar-custom-schema.xml
 write group my_schema_group * //depot/main/base/bar-xml/java/res/bar/bar-picklist.xml
 write group my_schema_group * //depot/main/base/catalog/java/mod/...
 write group my_schema_group * //depot/main/base/foo/plsql/base/myCustomField.sql
 write group my_schema_group * //depot/main/base/foo/plsql/base/myCustomSchema.sql
 write group my_schema_group * //depot/6*/*/base/api/java/mod/...
 write group my_schema_group * //depot/6*/*/base/schema/submod/...
 write group my_schema_group * //depot/6*/*/base/bar-xml/java/res/bar/bar-catalog.xml
 write group my_schema_group * //depot/6*/*/base/bar-xml/java/res/bar/bar-custom-schema.xml
 write group my_schema_group * //depot/6*/*/base/bar-xml/java/res/bar/bar-picklist.xml
 write group my_schema_group * //depot/6*/*/base/catalog/java/mod/...
 write group my_schema_group * //depot/6*/*/base/foo/plsql/base/myCustomField.sql
 write group my_schema_group * //depot/6*/*/base/foo/plsql/base/myCustomSchema.sql
 write group dbschema_write * //depot/main/base/db/upgrade-scripts/...
 write group dbschema_write * //depot/6*/*/base/db/upgrade-scripts/...
 write group mydb_schema * //depot/main/base/db/upgrade-scripts-foosql/...
 write group mydb_schema * //depot/.../.../base/db/upgrade-scripts-foosql/...
 write group mydb_schema * //depot/main/base/db/exampledb/upgrade-scripts/...
 write group mydb_schema * //depot/.../.../base/db/exampledb/upgrade-scripts/...
 write group mydb_schema * //depot/main/base/foo/config/example_schema.xml
 write group mydb_schema * //depot/.../.../base/foo/config/example_schema.xml
 write group mydb_schema * //depot/main/base/db/sql/...
 write group mydb_schema * //depot/.../.../base/db/sql/...
 read group depot_revoke_read * -//depot/...
 =write group depot_revoke_write * -//depot/...
 write group foobar_components_w * //depot/main/base/ui-foobar-components/...
 write group foobar_components_w * //depot/6*/patch/base/ui-foobar-components/...
 write group depot_foo_w * //depot/main/base/foo/...
 write group depot_foo_w * //depot/main/base/jkl/...
 write group depot_foo_w * //depot/.../.../base/foo/...
 write group depot_foo_w * //depot/.../.../base/jkl/...
 write group mygroup * //depot/.../.../base/foo/config/labels/...
 write group mygroup * //depot/.../.../base/foo-test/...
 write group mygroup * //depot/.../.../base/jkl/test/...
 write group mygroup * //depot/.../base/foo/config/labels/...
 write group mygroup * //depot/.../base/foo-test/...
 write group mygroup * //depot/.../base/jkl/test/...
 write group exampledb_w * //depot/main/base/db/exampledb/...
 write group exampledb_w * //depot/6*/*/base/db/exampledb/...
